experiment_role,scenario,model,pCAV,vehN,realized_pcav,seed_scope,flow_valid_run_count,assignment_seed_run_count,sumo_seed_run_count,independent_random_replication_count,cav_count,flow_mean,flow_per_lane,density_veh_per_km_lane,flow_std,flow_median,flow_min,flow_max,n_valid,max_flow_mean,max_flow_std,max_flow_median,max_flow_min,max_flow_max,max_flow_count,speed_mean,speed_std,speed_median,speed_min,speed_max,speed_count,speed_var_mean,speed_var_std,speed_var_median,speed_var_min,speed_var_max,speed_var_count,det_win_mean,det_win_std,det_win_median,det_win_min,det_win_max,det_win_count,ssm_raw_mean,ssm_raw_std,ssm_raw_median,ssm_raw_min,ssm_raw_max,ssm_raw_count,ssm_inv_mean,ssm_inv_std,ssm_inv_median,ssm_inv_min,ssm_inv_max,ssm_inv_count,ssm_warm_mean,ssm_warm_std,ssm_warm_median,ssm_warm_min,ssm_warm_max,ssm_warm_count,ssm_valid_mean,ssm_valid_std,ssm_valid_median,ssm_valid_min,ssm_valid_max,ssm_valid_count,ssm_mirr_mean,ssm_mirr_std,ssm_mirr_median,ssm_mirr_min,ssm_mirr_max,ssm_mirr_count,ssm_frag_mean,ssm_frag_std,ssm_frag_median,ssm_frag_min,ssm_frag_max,ssm_frag_count,ttc_mean,ttc_std,ttc_median,ttc_min,ttc_max,ttc_count,min_ttc_mean,min_ttc_std,min_ttc_median,min_ttc_min,min_ttc_max,min_ttc_count,ttc_veh_mean,ttc_veh_std,ttc_veh_median,ttc_veh_min,ttc_veh_max,ttc_veh_count,drac_mean,drac_std,drac_median,drac_min,drac_max,drac_count,max_drac_mean,max_drac_std,max_drac_median,max_drac_min,max_drac_max,max_drac_count,eb_mean,eb_std,eb_median,eb_min,eb_max,eb_count,eb_veh_mean,eb_veh_std,eb_veh_median,eb_veh_min,eb_veh_max,eb_veh_count,lc_mean,lc_std,lc_median,lc_min,lc_max,lc_count,unsafe_lc_mean,unsafe_lc_std,unsafe_lc_median,unsafe_lc_min,unsafe_lc_max,unsafe_lc_count,unsafe_lc_ratio_mean,unsafe_lc_ratio_std,unsafe_lc_ratio_median,unsafe_lc_ratio_min,unsafe_lc_ratio_max,unsafe_lc_ratio_count,co2_mean,co2_std,co2_median,co2_min,co2_max,co2_count,nox_mean,nox_std,nox_median,nox_min,nox_max,nox_count,pmx_mean,pmx_std,pmx_median,pmx_min,pmx_max,pmx_count,fuel_mean,fuel_std,fuel_median,fuel_min,fuel_max,fuel_count,ni_co2_mean,ni_co2_std,ni_co2_median,ni_co2_min,ni_co2_max,ni_co2_count,ni_nox_mean,ni_nox_std,ni_nox_median,ni_nox_min,ni_nox_max,ni_nox_count,ni_pmx_mean,ni_pmx_std,ni_pmx_median,ni_pmx_min,ni_pmx_max,ni_pmx_count,ni_fuel_mean,ni_fuel_std,ni_fuel_median,ni_fuel_min,ni_fuel_max,ni_fuel_count,wn_co2_per_k_mean,wn_co2_per_k_std,wn_co2_per_k_median,wn_co2_per_k_min,wn_co2_per_k_max,wn_co2_per_k_count,wn_nox_per_k_mean,wn_nox_per_k_std,wn_nox_per_k_median,wn_nox_per_k_min,wn_nox_per_k_max,wn_nox_per_k_count,wn_pmx_per_k_mean,wn_pmx_per_k_std,wn_pmx_per_k_median,wn_pmx_per_k_min,wn_pmx_per_k_max,wn_pmx_per_k_count,wn_fuel_per_k_mean,wn_fuel_per_k_std,wn_fuel_per_k_median,wn_fuel_per_k_min,wn_fuel_per_k_max,wn_fuel_per_k_count,veh_km_mean,veh_km_std,veh_km_median,veh_km_min,veh_km_max,veh_km_count,ni_edge_km_mean,ni_edge_km_std,ni_edge_km_median,ni_edge_km_min,ni_edge_km_max,ni_edge_km_count,time_loss_mean,time_loss_std,time_loss_median,time_loss_min,time_loss_max,time_loss_count,laps_mean,laps_std,laps_median,laps_min,laps_max,laps_count,lap_mean,lap_std,lap_median,lap_min,lap_max,lap_count,lap_med_mean,lap_med_std,lap_med_median,lap_med_min,lap_med_max,lap_med_count,lap_p95_mean,lap_p95_std,lap_p95_median,lap_p95_min,lap_p95_max,lap_p95_count,lap_std_mean,lap_std_std,lap_std_median,lap_std_min,lap_std_max,lap_std_count,ttc_per_k_mean,ttc_per_k_std,ttc_per_k_median,ttc_per_k_min,ttc_per_k_max,ttc_per_k_count,eb_per_k_mean,eb_per_k_std,eb_per_k_median,eb_per_k_min,eb_per_k_max,eb_per_k_count,lc_per_k_mean,lc_per_k_std,lc_per_k_median,lc_per_k_min,lc_per_k_max,lc_per_k_count,co2_per_k_mean,co2_per_k_std,co2_per_k_median,co2_per_k_min,co2_per_k_max,co2_per_k_count,nox_per_k_mean,nox_per_k_std,nox_per_k_median,nox_per_k_min,nox_per_k_max,nox_per_k_count,pmx_per_k_mean,pmx_per_k_std,pmx_per_k_median,pmx_per_k_min,pmx_per_k_max,pmx_per_k_count,fuel_per_k_mean,fuel_per_k_std,fuel_per_k_median,fuel_per_k_min,fuel_per_k_max,fuel_per_k_count,tl_per_k_mean,tl_per_k_std,tl_per_k_median,tl_per_k_min,tl_per_k_max,tl_per_k_count,delay_mean,delay_std,delay_median,delay_min,delay_max,delay_count,delay_p95_mean,delay_p95_std,delay_p95_median,delay_p95_min,delay_p95_max,delay_p95_count,drac_per_k_mean,drac_per_k_std,drac_per_k_median,drac_per_k_min,drac_per_k_max,drac_per_k_count,assignment_seed_level_count,sumo_seed_level_count,seed_pair_combination_count
main_factorial,scenario_0,CACC,0.1,10,0.1,vehicle_type_assignment,9,9,3,9,1,307.0,307.0,5.0,4.2426406871192865,309.0,300.0,312.0,9,333.3333333333333,18.02775637731995,330.0,300.0,360.0,9,27.584444444444447,0.06218945069525562,27.574,27.504,27.697,9,0.0451335555555556,0.02100884581617416,0.037549,0.0227240000000002,0.0864160000000001,9,10.0,0.0,10.0,10,10,9,426.0,75.73638491504595,446.0,274,494,9,0.0,0.0,0.0,0,0,9,69.11111111111111,31.0984101058416,64.0,28,118,9,356.8888888888889,56.35699700224553,376.0,246,410,9,178.44444444444446,28.178498501122764,188.0,123,205,9,0.0,0.0,0.0,0,0,9,174.11111111111111,26.21757256328493,181.0,121,200,9,1.5755555555555556,0.40731164699499783,1.35,1.23,2.13,9,9.333333333333334,0.8660254037844387,10.0,8,10,9,0.6666666666666666,0.9999999999999999,0.0,0,3,9,3.0524999999999998,0.04349329450233296,3.045,3.01,3.11,4,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,76.39563148111111,1.2583110669996527,76.61065112,74.73760895000001,78.46613207999998,9,32.13661888888888,0.5369973476993246,32.292410000000004,31.41448,32.99430999999999,9,1.6694144444444445,0.030397599457486317,1.6784,1.62871,1.7178,9,24.366466361111108,0.40133951252046535,24.43504157,23.83764091,25.026856480000003,9,76.11936417666666,1.2442028547043433,76.34002532,74.48315728,78.18527072,9,32.02050555555555,0.5311198633103228,32.179,31.30811,32.87555999999999,9,1.6644255555555556,0.030078680618966375,1.67354,1.6242099999999997,1.71261,9,24.27834540222222,0.3968394885645004,24.348720019999995,23.756478380000004,24.93727022,9,364.89499223899765,3.3553924545873834,365.9976383506875,360.3692539803303,370.13763494738544,9,153.49692800680563,1.4835293276494894,154.1594280522226,151.41795732896918,155.63958036914195,9,7.9736931607410115,0.08888057560562874,8.011227682137417,7.851062281857398,8.103144789453458,9,116.38363843849214,1.0702028914183213,116.7353578775338,114.94016104674628,118.05579327180786,9,209.35121225555557,1.5722328593050836,209.30755180000008,207.24633119999996,211.9917692,9,206.25546990000004,1.5480504845609437,206.21440010000003,204.1805725,208.8602156,9,6099.955555555555,93.37738766841653,6102.790000000001,5961.56,6211.579999999999,9,90.0,0.0,90.0,90,90,9,117.52641975308643,0.8851624629037754,117.59444444444446,115.97111111111116,118.65222222222226,9,118.04444444444442,1.0823713677744076,118.20000000000005,116.25,119.30000000000008,9,120.08888888888889,1.0421665467242285,120.20000000000005,118.70000000000005,121.40000000000008,9,2.0782905342067224,0.35862275995817905,2.0907686577541145,1.6057935233105858,2.5926048676958144,9,832.3183067888278,128.98772350794835,870.3715117467545,570.7768771241521,957.136100698612,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,369.03284366142066,3.362047530413151,369.8894983786223,364.47804934412267,374.3425740292112,9,155.23807058349672,1.4903468943408236,155.90765443091172,153.14836992752026,157.4046062604945,9,8.069196895294345,0.0892491354286157,8.107596448570066,7.946210622493929,8.199790443958538,9,117.70338519216313,1.0723246988401993,117.9765854480697,116.25064004071248,119.39693803514392,9,29.14063450958727,0.5987638817284239,29.37092929841877,28.12165784783686,29.72663730188742,9,7.746419753086316,0.885162462903777,7.814444444444343,6.19111111111101,8.872222222222113,9,26.511111111111227,1.3251834254589265,26.800000000000068,24.100000000000136,28.300000000000068,9,3.1689571465529656,4.751990562328253,0.0,0.0,14.254286956489809,9,3,3,9
main_factorial,scenario_0,CACC,0.2,10,0.2,vehicle_type_assignment,9,9,3,9,2,304.0,304.0,5.0,4.499999999999999,303.0,300.0,312.0,9,316.6666666666667,15.811388300841896,330.0,300.0,330.0,9,27.65222222222222,0.11731557630785681,27.695,27.410999999999994,27.775,9,0.06753466666666672,0.01512065980703229,0.075049,0.042145,0.085201,9,10.0,0.0,10.0,10,10,9,397.77777777777777,79.37533901939848,424.0,266,498,9,0.0,0.0,0.0,0,0,9,78.88888888888889,26.15551779474287,78.0,48,130,9,318.8888888888889,59.00094161207185,346.0,218,368,9,159.44444444444446,29.500470806035924,173.0,109,184,9,0.0,0.0,0.0,0,0,9,155.11111111111111,28.716042748107043,166.0,106,181,9,1.39,0.37914377220257756,1.24,0.95,2.09,9,9.333333333333334,1.118033988749895,10.0,7,10,9,1.7777777777777777,3.192874010111336,1.0,0,10,9,3.136,0.12280065146407002,3.07,3.06,3.35,5,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,76.11066936555557,1.1868893406514103,76.5319472,74.16364026,77.36946480000002,9,32.002383333333334,0.5320242950749509,32.25164,31.069020000000005,32.477709999999995,9,1.6626044444444443,0.030322617429532465,1.6777100000000005,1.6085099999999997,1.68907,9,24.2755785,0.37855772835347484,24.40994126,23.65457832,24.67707534,9,75.77608815666666,1.187715528176065,76.22274196000001,73.81787486,77.00185349000002,9,31.86156777777778,0.5330965399385392,32.12291,30.922600000000006,32.32113,9,1.6565311111111112,0.030393337446077043,1.6723200000000005,1.60208,1.6821,9,24.168857348888892,0.37882120459870205,24.31131384,23.54429006,24.559819040000004,9,363.3233320887277,3.5342707401505398,365.3157216715536,357.0741606556537,366.0409667098553,9,152.7669474000623,1.706316369119882,153.35013751949114,149.58737462186323,154.29398444447742,9,7.936566849294165,0.10166069907892836,7.975288798996203,7.744460171354397,8.022276057853459,9,115.88236109644748,1.1272474006961144,116.51784860964165,113.88921403623428,116.7491245209544,9,209.47522940000002,1.4529127756931044,209.4791789,207.13637690000004,211.78794180000008,9,206.37921467777778,1.4284497246214938,206.3634323,204.0803394,208.6435305,9,6080.356666666667,83.607649171592,6098.240000000001,5954.85,6178.56,9,90.0,0.0,90.0,90,90,9,117.50580246913582,0.851672787137863,117.45111111111112,115.97222222222226,118.82888888888894,9,118.01666666666668,1.0182705927208162,118.10000000000008,116.25,119.70000000000005,9,119.72222222222223,1.0709549217611705,119.60000000000014,117.79999999999995,121.5,9,1.9728926126671729,0.309672678264423,2.019229776149528,1.4133512402778974,2.478221186035177,9,741.1952722786134,140.65581452017796,792.738036303787,502.5483723040656,868.9927027491614,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,367.15264237857275,3.6234636905869717,369.05938710618216,360.7270087198506,369.9993918070613,9,154.376422985163,1.7516166463864513,154.96359817039155,151.1099719545686,155.9855930359957,9,8.026203333595076,0.10429150800575729,8.062076000961842,7.828910371992499,8.116293215362328,9,117.10369400578472,1.1556953847467313,117.71186473476592,115.05426486313662,118.011635038202,9,29.02899369110796,0.5216794139506846,29.3282439029294,28.117039853115937,29.505900732440523,9,9.74580246913572,0.8516727871378569,9.691111111111027,8.212222222222138,11.068888888888806,9,27.144444444444517,1.1684510164220723,27.200000000000045,25.200000000000045,29.40000000000009,9,8.525770714728818,15.372536867537574,4.741022380227033,0.0,48.14679530344479,9,3,3,9
main_factorial,scenario_0,CACC,0.3,10,0.3,vehicle_type_assignment,9,9,3,9,3,310.0,310.0,5.0,3.9686269665968856,309.0,306.0,315.0,9,360.0,0.0,360.0,360.0,360.0,9,27.795666666666666,0.11217397202559973,27.789,27.608000000000004,27.916000000000004,9,0.06003522222222235,0.0228519473775091,0.0683290000000003,0.0255640000000001,0.0819890000000001,9,10.0,0.0,10.0,10,10,9,356.44444444444446,70.07694184093491,384.0,214,414,9,0.0,0.0,0.0,0,0,9,74.0,21.771541057077243,80.0,40,92,9,282.44444444444446,51.164223611599745,302.0,168,322,9,141.22222222222223,25.582111805799872,151.0,84,161,9,0.0,0.0,0.0,0,0,9,137.88888888888889,25.38919280148761,149.0,81,155,9,1.3655555555555554,0.39144319866077343,1.25,0.98,2.01,9,9.555555555555555,0.5270462766947299,10.0,9,10,9,0.6666666666666666,0.5,1.0,0,1,9,3.0549999999999997,0.023452078799117076,3.07,3.02,3.07,6,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,77.5523321688889,1.5417078635082246,76.9060625,75.91385725000002,79.59301903000001,9,32.62719777777777,0.6773565978083039,32.27618,31.97356000000001,33.543769999999995,9,1.6994622222222222,0.03870556735722227,1.67996,1.6621599999999994,1.7524300000000004,9,24.735395688888886,0.49172550393129044,24.5292766,24.21280067,25.38626887,9,77.18199901444444,1.534401598038465,76.49778807000001,75.59507969,79.22023346999998,9,32.47146777777778,0.6754185698101908,32.10314,31.84117,33.38711,9,1.692768888888889,0.03860507979671987,1.6723400000000002,1.65668,1.74572,9,24.61727089888889,0.4893950959116466,24.399049930000004,24.11112004,25.26736199999999,9,366.7195620036608,4.103772408991942,364.7071066713282,362.9427100083525,372.7543177778117,9,154.28293646431737,1.9187347289640844,153.0638666096731,152.2302802165179,157.09399209160546,9,8.036059401776939,0.11593842753258721,7.966775713209405,7.916133699009848,8.207074653835637,9,116.96557958901687,1.3088808645110708,116.323748827041,115.76098585772736,118.89034300852738,9,211.45904415555555,1.999736869067048,210.8707538,208.89031950000003,214.3066963,9,208.32859015555556,1.9654341025246802,207.7505333,205.80525100000003,211.13800780000005,9,6053.297777777778,91.43744607350162,6056.750000000001,5925.989999999999,6171.4,9,90.22222222222223,0.44095855184409966,90.0,90,91,9,116.37398996065664,1.2133323623047556,116.71111111111112,114.69670329670323,117.9,9,116.61111111111111,1.4135013657974504,116.70000000000005,114.79999999999995,118.40000000000008,9,118.6888888888889,1.481928173398137,118.60000000000014,116.89999999999986,120.5,9,1.6990766379610835,0.5713257154324365,1.4614797972197362,1.2313898601394873,2.986353052234488,9,652.5476722813797,122.46590946258878,697.804832958526,382.246376757735,742.0161947715341,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,370.4529808104599,4.190450054778247,368.2194546260643,366.3686197297347,376.6055402021981,9,155.8540087936143,1.967935584213913,154.7150514638715,153.65647545281797,158.7191812821631,9,8.124699416468287,0.11858328192605885,8.049750695874629,7.99691614496497,8.298988715941505,9,118.15632540855589,1.3365263918880785,117.4439821762903,116.85364974115218,120.1186628552168,9,28.630368275288944,0.613692398419262,28.36529813437284,27.96528649632802,29.54373383492287,9,10.668519875186481,1.2011209135151018,10.97111111111105,9.112087912087851,12.15999999999994,9,26.400000000000116,1.3351029922819324,26.40000000000009,25.0,28.100000000000136,9,3.1604651084976214,2.37062159265049,4.719091071083148,0.0,4.787201256590542,9,3,3,9
main_factorial,scenario_0,CACC,0.4,10,0.4,vehicle_type_assignment,9,9,3,9,4,308.3333333333333,308.3333333333333,5.0,3.2787192621509993,306.0,306.0,315.0,9,360.0,21.213203435596427,360.0,330.0,390.0,9,27.891111111111112,0.09477663800278728,27.860000000000003,27.776,28.039000000000005,9,0.059956444444444396,0.030753881954604913,0.0457999999999999,0.025609,0.1096239999999996,9,10.0,0.0,10.0,10,10,9,358.8888888888889,82.15905982368051,370.0,230,466,9,0.0,0.0,0.0,0,0,9,85.77777777777777,29.042115013277606,90.0,44,134,9,273.1111111111111,57.35077254153697,282.0,184,358,9,136.55555555555554,28.675386270768485,141.0,92,179,9,0.0,0.0,0.0,0,0,9,132.33333333333334,27.83882181415011,136.0,91,178,9,1.3188888888888888,0.44889988985419804,1.17,0.9,2.09,9,9.222222222222221,0.97182531580755,10.0,8,10,9,0.7777777777777778,1.092906420717,0.0,0,3,9,3.0549999999999997,0.06403124237432861,3.03,3.01,3.15,4,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,77.74655936111111,1.7271940033239512,77.69922260999998,75.51826250000003,80.41584282000004,9,32.72912333333333,0.747279113216739,32.639279999999985,31.82177,33.93602999999999,9,1.7063844444444447,0.04283086944923935,1.7023400000000002,1.65464,1.77529,9,24.797343361111114,0.5508864222629785,24.78225469,24.0866252,25.64870467,9,77.33534161555556,1.722871829354031,77.23365278,75.15026303,80.04245686000002,9,32.556689999999996,0.7463162652153567,32.44247,31.669259999999998,33.78106,9,1.6990277777777778,0.042753361498769286,1.69376,1.64835,1.76889,9,24.666177581111114,0.5495078496690547,24.633752669999996,23.96924419,25.52960566,9,367.0365895967006,3.8388114994248252,367.0623358567439,362.2734349079505,374.52820126952406,9,154.51148621022526,1.7410997710656646,154.19266699253146,152.65422615821922,158.05343609440516,9,8.05550593988372,0.10844860554068787,8.040176421331036,7.937578229320237,8.268223612603967,9,117.06668985600173,1.2243739732369494,117.07494603861582,115.54747365307028,119.4561032761969,9,211.80050615555558,2.6050847663269097,211.9601843,208.4565282,214.935561,9,208.66731664444444,2.562220933805052,208.8305797,205.38265,211.7589493,9,6062.674444444445,79.07777202082683,6036.709999999999,5978.31,6170.14,9,91.44444444444444,2.1858128414340006,90.0,90,95,9,116.18078484232647,1.4893821637306182,116.19666666666669,114.41157894736844,118.13555555555556,9,116.63333333333334,1.4931091721639234,116.30000000000008,114.89999999999998,118.59999999999997,9,118.26666666666668,1.3313526955694148,118.0,116.60000000000014,120.09999999999992,9,1.8457343049642836,0.3696426628962721,1.88528167142457,1.366621950487981,2.348943550294295,9,625.7726967726389,135.5402525325507,645.8881850829724,423.3827086435455,840.8976768075341,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,370.5772533476272,3.929048001267604,370.3544675648504,365.9036585125376,378.3936921302368,9,156.0052815982601,1.7913755140778096,155.56966776599262,154.19637442598,159.69699730520057,9,8.14121521821047,0.1109969012230387,8.120049705790219,8.025750958028832,8.36227227811076,9,118.19595233628388,1.2531546440506363,118.12493680972912,116.70530198144782,120.68897086970786,9,28.631231285727146,0.6750882596654251,28.20940177867169,28.064132207513108,29.576478382508157,9,12.45600942861484,1.4943214218071168,12.476666666666622,10.691578947368384,14.41555555555552,9,26.1111111111112,1.3383239933256545,25.600000000000136,24.600000000000023,28.000000000000227,9,3.65612018551862,5.108622018923582,0.0,0.0,13.957671713523478,9,3,3,9
main_factorial,scenario_0,CACC,0.5,10,0.5,vehicle_type_assignment,9,9,3,9,5,303.0,303.0,5.0,4.743416490252567,300.0,300.0,312.0,9,316.6666666666667,26.45751311064591,300.0,300.0,360.0,9,28.133111111111113,0.35840111761978677,28.111,27.748,28.693,9,0.10492022222222233,0.06596524770433633,0.0803810000000005,0.0435889999999999,0.2538440000000003,9,10.0,0.0,10.0,10,10,9,436.44444444444446,211.7304365880772,328.0,234,804,9,0.0,0.0,0.0,0,0,9,102.88888888888889,59.549232666014355,82.0,42,190,9,333.55555555555554,153.98629087609643,256.0,184,614,9,166.66666666666666,77.11517360416173,128.0,91,307,9,0.0,0.0,0.0,0,0,9,162.33333333333334,75.82710597141367,124.0,90,301,9,1.0588888888888888,0.12653501930734876,1.1,0.89,1.22,9,9.777777777777779,0.4409585518440986,10.0,9,10,9,1.5555555555555556,1.6666666666666667,1.0,0,4,9,3.1,0.052440442408507586,3.08,3.05,3.17,5,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,78.02549628444444,2.124060596962277,78.09591535,74.74293436999999,81.7166329,9,32.86323222222222,0.9620644005961558,32.80843,31.398920000000004,34.56482999999999,9,1.71673,0.05687637646686017,1.7112700000000003,1.63078,1.81816,9,24.88631282111111,0.677467081906357,24.908775230000003,23.83934059000001,26.063596030000003,9,77.58081667666666,2.1315899002028442,77.59486632000001,74.30665273,81.33689172,9,32.67713111111111,0.9665099822097615,32.59628,31.21668,34.40860000000001,9,1.708837777777778,0.05714578063553285,1.7020000000000002,1.62309,1.81187,9,24.744473641111114,0.67986865326368,24.74895661,23.700179970000008,25.94246948,9,368.67599888534886,7.163366643671793,369.1232521252223,358.6137818749722,381.2556847992954,9,155.2802718528784,3.4060308584964814,155.59818087825926,150.65083466283107,161.26506274123818,9,8.111479832782264,0.21166922414643852,8.13166197517339,7.82442097216884,8.482775308705689,9,117.589591807219,2.284750700355229,117.73219612214172,114.38025759150342,121.60185509491114,9,211.61719852222225,2.6175445454764388,211.97358620000009,207.4771547,215.0488509,9,208.48741375555556,2.5803096604253635,208.8396787,204.3970954,211.8707057,9,6076.391111111112,63.227603434822036,6065.320000000001,6014.469999999999,6192.929999999999,9,91.66666666666667,2.1213203435596437,91.0,90,95,9,116.24931427917282,1.5183513264054678,115.90444444444448,114.32105263157897,118.45000000000005,9,116.60000000000001,1.5097599146883927,116.29999999999995,114.60000000000014,118.89999999999992,9,118.73333333333332,1.2874393189583564,118.30000000000018,117.19999999999992,121.0,9,1.7820511227584284,0.4955281373174693,1.920748983445924,0.9331249767433004,2.351736159395914,9,768.8853554224538,363.73757387346217,594.9473261561561,418.509560145713,1429.6099835693262,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,372.0780485430018,7.369119611539746,372.49007935880974,361.861097904607,385.1776113882029,9,156.71891357730465,3.5055693287003473,157.01769572196224,152.02006392055102,162.94478531140166,9,8.195407862298188,0.21741597145394762,8.214327456019989,7.904179610029227,8.580260985979356,9,118.67463993031788,2.350376244952212,118.80601132108282,115.41595307277916,122.85272053690616,9,28.720973563588114,0.6419093940647919,28.45736635463876,27.98810584111797,29.848732063800565,9,14.585537329215864,1.502400075831507,14.204444444444423,12.727368421052615,16.749999999999982,9,26.86666666666675,1.4265342617686874,26.600000000000023,24.800000000000185,29.40000000000009,9,7.363285705418229,7.893237455602828,4.650106223841256,0.0,18.81386603468633,9,3,3,9
main_factorial,scenario_0,CACC,0.6,10,0.6,vehicle_type_assignment,9,9,3,9,6,311.6666666666667,311.6666666666667,5.0,10.0,306.0,300.0,327.0,9,356.6666666666667,38.07886552931954,360.0,300.0,420.0,9,28.491777777777777,0.4144972188621351,28.268,28.121,29.068000000000005,9,0.12923644444444438,0.05681658489629397,0.108869,0.0701839999999997,0.2572809999999997,9,10.0,0.0,10.0,10,10,9,459.8888888888889,161.8351355890034,406.0,260,714,9,0.0,0.0,0.0,0,0,9,119.77777777777777,35.699361961307424,120.0,74,170,9,340.1111111111111,127.49553369083606,286.0,186,544,9,170.0,63.76519426771944,143.0,93,272,9,0.0,0.0,0.0,0,0,9,165.88888888888889,62.63274791282202,139.0,90,268,9,1.0677777777777777,0.09782353727219456,1.07,0.93,1.19,9,9.555555555555555,0.7264831572567788,10.0,8,10,9,0.2222222222222222,0.44095855184409843,0.0,0,1,9,3.03,0.028284271247461926,3.03,3.01,3.05,2,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,0,9,,,,,,0,83.21798099555555,2.6592866972028086,84.15370986,78.44087187000001,85.9006594,9,35.17532333333333,1.1708636039159326,35.56168,33.06189999999999,36.422630000000005,9,1.8527522222222221,0.06785877352593724,1.87268,1.72871,1.92976,9,26.542449882222222,0.848177867861335,26.8409062,25.01879151,27.39808793,9,82.74046632222222,2.6517565227352495,83.69877825,77.96342501,85.4633368,9,34.97613444444445,1.167940558066966,35.33093,32.86255,36.24214,9,1.8443677777777776,0.06772869900894637,1.86261,1.72029,1.9224,9,26.39013724111111,0.8457761236798137,26.69579665,24.86650053,27.258594769999995,9,383.27712626666244,8.194012456226082,386.9893015382825,368.1439504999335,391.69984120738,9,162.0056361596739,3.7141093573202815,163.35492580855,155.16832216252806,166.08415449899513,9,8.532976217497396,0.22843649387357295,8.602279264172992,8.11329748760912,8.799544623383342,9,122.24658440535683,2.6134744546687996,123.43059356411824,117.41986701129709,124.93299546856372,9,217.0826712888889,2.7729703270850568,217.69579229999997,213.0711961,220.7663233,9,213.87586303333333,2.7397628201281212,214.4896474,209.9176008,217.5105926,9,5987.95,45.320833233735,5973.76,5925.4,6060.92,9,96.66666666666667,2.5000000000000004,96.0,93,100,9,113.3947108321349,1.3989328960629712,113.1705263157895,111.51999999999995,115.52688172043013,9,113.63888888888887,1.629949726559405,113.20000000000005,111.45000000000005,116.20000000000005,9,115.28888888888888,1.5374040168775143,115.10000000000002,113.5,117.5,9,1.443860302809422,0.45849007679718073,1.3051436702524342,0.9973516176892968,2.138986220119592,9,765.3982022426231,292.1112744414393,645.439650813843,407.6708741382568,1238.5014830422142,9,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9,386.79138270048185,8.30114078111213,390.22794141625326,371.4001337328546,395.51855726091287,9,163.50348535122896,3.7663669157159694,164.7209104414799,156.54975988083035,167.7261789858879,9,8.621723261471148,0.23176708674674165,8.68391562286656,8.195072702069488,8.896737512808873,9,123.36741800835404,2.647643301129648,124.46351706763072,118.45838764940764,126.15093770116246,9,27.589947472449822,0.5535859732656817,27.398829977293964,26.84014441798696,28.44551544712524,9,13.831393086359945,1.4567639605956435,13.490526315789484,11.840000000000003,15.890322580645169,9,23.46666666666677,1.5548311805466255,23.100000000000136,21.600000000000136,25.90000000000009,9,1.0422177040260001,2.068087295779463,0.0,0.0,4.693266937548299,9,3,3,9
